hotel,market_segment,customer_type,deposit_type,lead_time,is_canceled,adr,异常类型
Resort Hotel,Online TA,Transient,No Deposit,191,0,264.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,10,0,275.33,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,84,0,262.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,47,0,289.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,21,0,261.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,55,0,264.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,10,0,306.5,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,125,0,276.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,64,0,331.43,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,64,0,270.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,210,0,279.03,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,17,0,274.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,83,0,310.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,83,0,310.0,adr>P99
Resort Hotel,Offline TA/TO,Transient-Party,No Deposit,122,0,253.8,adr>P99
Resort Hotel,Direct,Transient,No Deposit,48,0,262.5,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,42,0,262.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,83,0,291.43,adr>P99
Resort Hotel,Direct,Transient,No Deposit,33,0,315.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,306,0,311.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,220,0,258.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,5,0,274.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,64,0,265.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,13,0,292.0,adr>P99
Resort Hotel,Online TA,Transient-Party,No Deposit,22,0,314.67,adr>P99
Resort Hotel,Online TA,Transient-Party,No Deposit,22,0,302.67,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,25,0,279.33,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,34,0,253.65,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,315,0,282.03,adr>P99
Resort Hotel,Direct,Transient,No Deposit,33,0,282.32,adr>P99
Resort Hotel,Direct,Transient,No Deposit,27,0,326.71,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,6,0,267.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,36,0,259.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,102,0,281.43,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,5,0,269.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,43,0,293.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,92,0,328.33,adr>P99
Resort Hotel,Direct,Transient,No Deposit,250,0,266.43,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,34,0,330.57,adr>P99
Resort Hotel,Direct,Transient,No Deposit,184,0,257.5,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,41,0,266.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,26,0,350.75,adr>P99
Resort Hotel,Direct,Transient,No Deposit,26,0,292.5,adr>P99
Resort Hotel,Direct,Transient,No Deposit,268,0,275.4,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,6,0,344.67,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
Resort Hotel,Direct,Transient,No Deposit,81,0,351.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,34,0,256.0,adr>P99
Resort Hotel,Online TA,Transient-Party,No Deposit,28,0,276.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,12,0,295.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,66,0,276.46,adr>P99
Resort Hotel,Online TA,Transient-Party,No Deposit,56,0,262.0,adr>P99
Resort Hotel,Online TA,Transient-Party,No Deposit,28,0,262.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,34,0,256.0,adr>P99
Resort Hotel,Direct,Transient,No Deposit,8,0,266.06,adr>P99
Resort Hotel,Direct,Transient,No Deposit,3,0,252.57,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,128,0,308.57,adr>P99
Resort Hotel,Direct,Transient,No Deposit,37,0,277.67,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,21,0,277.71,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,5,0,336.57,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,142,0,289.86,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,37,0,298.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,38,0,284.29,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,178,0,383.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,3,0,261.0,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,15,0,257.75,adr>P99
Resort Hotel,Online TA,Transient,No Deposit,87,0,0.0,adr<=0
Resort Hotel,Online TA,Transient,No Deposit,194,0,312.29,adr>P99
City Hotel,Offline TA/TO,Transient,No Deposit,6,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,18,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,12,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,12,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,20,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,20,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,132,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,132,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,132,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,15,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,15,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,19,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,19,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient,No Deposit,5,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,25,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,25,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,2,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,7,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,28,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,28,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,34,0,0.0,adr<=0
City Hotel,Corporate,Transient-Party,No Deposit,12,0,0.0,adr<=0
City Hotel,Corporate,Transient-Party,No Deposit,12,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,34,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,36,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,36,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,16,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,16,0,0.0,adr<=0
City Hotel,Online TA,Contract,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,39,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,39,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient-Party,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,41,0,0.0,adr<=0
City Hotel,Online TA,Contract,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,39,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,2,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,5,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,10,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,4,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,4,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,53,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,50,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,50,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,55,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,55,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,15,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,15,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,7,0,0.0,adr<=0
City Hotel,Groups,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Groups,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Groups,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,63,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,1,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,9,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,3,1,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,3,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,3,1,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,2,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,1,1,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,55,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,55,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,69,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,69,0,0.0,adr<=0
City Hotel,Corporate,Transient,No Deposit,2,0,0.0,adr<=0
City Hotel,Corporate,Transient,No Deposit,2,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,168,0,0.0,adr<=0
City Hotel,Groups,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,168,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,168,1,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,4,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,76,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,76,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,76,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,14,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,14,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,74,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,75,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,75,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,60,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,60,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,60,1,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,83,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,83,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,30,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,56,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,2,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,192,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,68,1,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,68,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,61,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,33,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,97,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,97,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,30,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,210,1,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,210,1,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,79,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,79,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Contract,No Deposit,43,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,100,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,100,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,123,0,0.0,adr<=0
City Hotel,Online TA,Contract,No Deposit,0,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,84,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,84,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,84,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,88,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,88,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,135,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,135,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,17,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,3,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,2,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,10,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,1,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,59,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,1,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,4,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,7,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,27,1,277.5,adr>P99
City Hotel,Offline TA/TO,Transient,Non Refund,35,1,5400.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,5,1,254.0,adr>P99
City Hotel,Groups,Transient,No Deposit,267,1,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,55,1,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,173,1,0.0,adr<=0
City Hotel,Online TA,Contract,No Deposit,150,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,8,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,13,1,260.5,adr>P99
City Hotel,Complementary,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,3,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,24,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,24,1,285.17,adr>P99
City Hotel,Online TA,Transient,No Deposit,24,1,285.17,adr>P99
City Hotel,Direct,Transient,No Deposit,89,1,257.55,adr>P99
City Hotel,Groups,Transient-Party,No Deposit,316,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,316,0,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,282,0,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,50,1,260.9,adr>P99
City Hotel,Online TA,Transient,No Deposit,198,0,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,244,1,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,244,1,0.0,adr<=0
City Hotel,Offline TA/TO,Transient,No Deposit,244,1,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,14,1,273.0,adr>P99
City Hotel,Offline TA/TO,Transient,No Deposit,169,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,2,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,61,1,256.1,adr>P99
City Hotel,Online TA,Transient,No Deposit,119,1,264.1,adr>P99
City Hotel,Online TA,Transient,No Deposit,0,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,21,1,299.33,adr>P99
City Hotel,Offline TA/TO,Transient,No Deposit,75,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,195,0,0.0,adr<=0
City Hotel,Online TA,Transient-Party,No Deposit,206,0,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,36,1,278.9,adr>P99
City Hotel,Online TA,Transient,No Deposit,114,1,266.3,adr>P99
City Hotel,Online TA,Transient,No Deposit,114,1,266.3,adr>P99
City Hotel,Direct,Transient,No Deposit,45,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,14,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,2,1,256.0,adr>P99
City Hotel,Direct,Transient,No Deposit,0,1,283.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,22,1,288.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,111,1,262.7,adr>P99
City Hotel,Complementary,Transient,No Deposit,1,1,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,20,1,265.93,adr>P99
City Hotel,Online TA,Transient,No Deposit,11,1,306.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,22,1,284.1,adr>P99
City Hotel,Online TA,Transient,No Deposit,8,1,259.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,2,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,29,1,279.2,adr>P99
City Hotel,Complementary,Transient,No Deposit,4,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,26,1,294.0,adr>P99
City Hotel,Complementary,Transient,No Deposit,64,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,71,1,263.91,adr>P99
City Hotel,Complementary,Transient,No Deposit,7,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,71,1,0.0,adr<=0
City Hotel,Corporate,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,54,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Complementary,Transient-Party,No Deposit,9,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Offline TA/TO,Transient-Party,No Deposit,78,1,274.2,adr>P99
City Hotel,Direct,Transient,No Deposit,24,1,260.0,adr>P99
City Hotel,Complementary,Transient,No Deposit,1,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,4,1,263.0,adr>P99
City Hotel,Groups,Transient-Party,No Deposit,70,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,1,1,0.0,adr<=0
City Hotel,Groups,Transient-Party,No Deposit,4,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,8,1,255.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,17,1,265.0,adr>P99
City Hotel,Offline TA/TO,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,57,1,277.0,adr>P99
City Hotel,Complementary,Transient,No Deposit,4,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,64,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Complementary,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,29,1,254.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,194,1,267.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,96,1,258.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,17,1,282.0,adr>P99
City Hotel,Direct,Transient,No Deposit,75,1,255.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,10,1,260.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,19,1,290.01,adr>P99
City Hotel,Online TA,Transient,No Deposit,11,1,260.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,9,1,290.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,19,1,277.67,adr>P99
City Hotel,Online TA,Transient,No Deposit,28,1,266.43,adr>P99
City Hotel,Online TA,Transient,No Deposit,59,1,307.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,3,1,260.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,39,1,259.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,16,1,277.0,adr>P99
City Hotel,Corporate,Transient,No Deposit,0,1,0.0,adr<=0
City Hotel,Online TA,Transient,No Deposit,50,1,274.5,adr>P99
City Hotel,Online TA,Transient,No Deposit,23,1,328.67,adr>P99
City Hotel,Online TA,Transient,No Deposit,18,1,294.55,adr>P99
City Hotel,Online TA,Transient,No Deposit,19,1,262.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,38,1,321.94,adr>P99
City Hotel,Direct,Transient,No Deposit,21,1,290.56,adr>P99
City Hotel,Online TA,Transient,No Deposit,8,1,254.0,adr>P99
City Hotel,Direct,Transient,No Deposit,4,1,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,4,1,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,0,1,265.0,adr>P99
City Hotel,Complementary,Transient,No Deposit,1,1,0.0,adr<=0
City Hotel,Corporate,Group,No Deposit,10,1,275.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,75,1,263.33,adr>P99
City Hotel,Direct,Transient,No Deposit,31,1,279.0,adr>P99
City Hotel,Direct,Transient,No Deposit,28,1,279.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,80,1,270.0,adr>P99
City Hotel,Corporate,Group,No Deposit,11,1,315.0,adr>P99
City Hotel,Direct,Transient,No Deposit,1,1,265.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,32,1,270.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,141,1,295.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,141,1,295.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,61,1,266.96,adr>P99
City Hotel,Online TA,Transient,No Deposit,73,1,317.5,adr>P99
City Hotel,Online TA,Transient,No Deposit,89,1,280.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,73,1,270.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,37,1,270.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,70,1,258.0,adr>P99
City Hotel,Complementary,Transient,No Deposit,1,1,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,80,1,285.0,adr>P99
City Hotel,Direct,Transient,No Deposit,80,1,315.0,adr>P99
City Hotel,Groups,Transient-Party,No Deposit,434,1,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,3,1,259.88,adr>P99
City Hotel,Direct,Transient,No Deposit,3,1,289.88,adr>P99
City Hotel,Online TA,Transient,No Deposit,29,1,260.0,adr>P99
City Hotel,Complementary,Transient,No Deposit,27,1,0.0,adr<=0
City Hotel,Direct,Transient,No Deposit,30,1,315.0,adr>P99
City Hotel,Direct,Transient,No Deposit,91,1,256.5,adr>P99
City Hotel,Online TA,Transient-Party,No Deposit,74,0,318.5,adr>P99
City Hotel,Direct,Transient,No Deposit,18,1,276.9,adr>P99
City Hotel,Direct,Transient,No Deposit,19,1,277.15,adr>P99
City Hotel,Online TA,Transient,No Deposit,38,1,267.0,adr>P99
City Hotel,Direct,Transient,No Deposit,109,1,255.0,adr>P99
City Hotel,Direct,Transient,No Deposit,64,1,265.0,adr>P99
City Hotel,Direct,Transient,No Deposit,31,1,273.7,adr>P99
City Hotel,Online TA,Transient,No Deposit,21,1,307.0,adr>P99
City Hotel,Online TA,Transient,No Deposit,45,1,287.5,adr>P99
